title,url,word_count,problem_category,notes
شركة تمديدات كهربائية جديدة في الشحانية,https://www.rukn-eltatawer.com/qa/new-electrical-wiring-al-shahaniya/,213,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (213 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `new-electrical-wiring` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة كشف أعطال كهرباء في الشمال,https://www.rukn-eltatawer.com/qa/electrical-fault-detection-al-shamal/,215,"critical_thin,template_boilerplate,local_doorway_variant,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (215 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `electrical-fault-detection` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة كشف أعطال كهرباء في الشحانية,https://www.rukn-eltatawer.com/qa/electrical-fault-detection-al-shahaniya/,221,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (221 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `electrical-fault-detection` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب إنارة داخلية وخارجية في الشمال,https://www.rukn-eltatawer.com/qa/indoor-outdoor-lighting-installation-al-shamal/,216,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (216 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `indoor-outdoor-lighting-installation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب إنارة داخلية وخارجية في الشحانية,https://www.rukn-eltatawer.com/qa/indoor-outdoor-lighting-installation-al-shahaniya/,214,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (214 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `indoor-outdoor-lighting-installation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب سخانات مياه في الشمال,https://www.rukn-eltatawer.com/qa/water-heater-installation-al-shamal/,225,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (225 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `water-heater-installation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب سخانات مياه في الشحانية,https://www.rukn-eltatawer.com/qa/water-heater-installation-al-shahaniya/,211,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `water-heater-installation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب أدوات صحية في الشمال,https://www.rukn-eltatawer.com/qa/sanitary-fixtures-installation-al-shamal/,213,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (213 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `sanitary-fixtures-installation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب أدوات صحية في الشحانية,https://www.rukn-eltatawer.com/qa/sanitary-fixtures-installation-al-shahaniya/,219,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (219 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `sanitary-fixtures-installation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة كهربائي طوارئ 24 ساعة في الشمال,https://www.rukn-eltatawer.com/qa/24h-emergency-electrician-al-shamal/,231,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (231 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `24h-emergency-electrician` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة كهربائي طوارئ 24 ساعة في الشحانية,https://www.rukn-eltatawer.com/qa/24h-emergency-electrician-al-shahaniya/,214,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (214 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `24h-emergency-electrician` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة كشف أعطال تبريد في الشمال,https://www.rukn-eltatawer.com/qa/cooling-fault-detection-al-shamal/,229,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (229 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `cooling-fault-detection` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة كشف أعطال تبريد في الشحانية,https://www.rukn-eltatawer.com/qa/cooling-fault-detection-al-shahaniya/,223,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (223 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `cooling-fault-detection` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة معالجة الرطوبة والعفن في الظعاين,https://www.rukn-eltatawer.com/qa/humidity-treatment-al-daayen/,250,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (250 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `humidity-treatment` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة ترميم حمامات في الظعاين,https://www.rukn-eltatawer.com/qa/bathroom-renovation-al-daayen/,225,"critical_thin,template_boilerplate,local_doorway_variant,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (225 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `bathroom-renovation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة ترميم مطابخ في الظعاين,https://www.rukn-eltatawer.com/qa/kitchen-renovation-al-daayen/,225,"critical_thin,template_boilerplate,local_doorway_variant,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (225 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `kitchen-renovation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة ترميم منازل قديمة في الظعاين,https://www.rukn-eltatawer.com/qa/old-house-renovation-al-daayen/,218,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (218 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `old-house-renovation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة فحص فلل ومباني قبل الشراء في الظعاين,https://www.rukn-eltatawer.com/qa/villa-inspection-al-daayen/,211,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (211 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `villa-inspection` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة إصلاح تشققات الأسقف والجدران في الظعاين,https://www.rukn-eltatawer.com/qa/crack-repair-al-daayen/,219,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (219 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `crack-repair` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب انترلوك في الظعاين,https://www.rukn-eltatawer.com/qa/interlock-al-daayen/,225,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (225 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `interlock` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب كربستون في الظعاين,https://www.rukn-eltatawer.com/qa/kerbstone-al-daayen/,228,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `kerbstone` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب طابوق في الظعاين,https://www.rukn-eltatawer.com/qa/brickwork-al-daayen/,208,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (208 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `brickwork` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب بلاستر في الظعاين,https://www.rukn-eltatawer.com/qa/plastering-al-daayen/,208,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (208 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `plastering` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب سيراميك وبورسلين في الظعاين,https://www.rukn-eltatawer.com/qa/ceramic-porcelain-al-daayen/,230,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (230 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `ceramic-porcelain` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب باركيه وأرضيات خشب في الظعاين,https://www.rukn-eltatawer.com/qa/parquet-al-daayen/,220,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (220 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `parquet` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب أرضيات فينيل في الظعاين,https://www.rukn-eltatawer.com/qa/vinyl-flooring-al-daayen/,227,"critical_thin,template_boilerplate,local_doorway_variant,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (227 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `vinyl-flooring` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب حجر طبيعي وصناعي في الظعاين,https://www.rukn-eltatawer.com/qa/stone-al-daayen/,224,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (224 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `stone` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب رخام وجرانيت في الظعاين,https://www.rukn-eltatawer.com/qa/marble-granite-al-daayen/,210,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (210 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `marble-granite` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب فوم للجدران في الظعاين,https://www.rukn-eltatawer.com/qa/wall-foam-al-daayen/,219,"critical_thin,template_boilerplate,local_doorway_variant,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (219 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `wall-foam` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب جبس بورد في الظعاين,https://www.rukn-eltatawer.com/qa/gypsum-board-al-daayen/,209,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (209 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `gypsum-board` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب أسقف جبسية / فورسيلنج في الظعاين,https://www.rukn-eltatawer.com/qa/false-ceiling-al-daayen/,221,"critical_thin,template_boilerplate,local_doorway_variant,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (221 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `false-ceiling` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب ورق جدران في الظعاين,https://www.rukn-eltatawer.com/qa/wallpaper-al-daayen/,218,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (218 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `wallpaper` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب سجاد أرضيات في الظعاين,https://www.rukn-eltatawer.com/qa/floor-carpeting-al-daayen/,227,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (227 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `floor-carpeting` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب أسقف مستعارة في الظعاين,https://www.rukn-eltatawer.com/qa/suspended-ceiling-al-daayen/,222,"critical_thin,template_boilerplate,local_doorway_variant,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (222 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `suspended-ceiling` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب فواصل زجاجية وألومنيوم في الظعاين,https://www.rukn-eltatawer.com/qa/glass-aluminium-partitions-al-daayen/,212,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (212 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `glass-aluminium-partitions` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب زجاج وألوميتال في الظعاين,https://www.rukn-eltatawer.com/qa/glass-alumetal-al-daayen/,218,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (218 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `glass-alumetal` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب مطابخ في الظعاين,https://www.rukn-eltatawer.com/qa/kitchen-installation-al-daayen/,208,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (208 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `kitchen-installation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب أبواب في الظعاين,https://www.rukn-eltatawer.com/qa/doors-installation-al-daayen/,220,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (220 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `doors-installation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب شبابيك في الظعاين,https://www.rukn-eltatawer.com/qa/windows-installation-al-daayen/,225,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (225 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `windows-installation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب مظلات وسواتر في الظعاين,https://www.rukn-eltatawer.com/qa/shades-sails-al-daayen/,227,"critical_thin,template_boilerplate,local_doorway_variant,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (227 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `shades-sails` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب عشب صناعي في الظعاين,https://www.rukn-eltatawer.com/qa/artificial-grass-al-daayen/,204,"critical_thin,template_boilerplate,local_doorway_variant,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (204 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `artificial-grass` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب عشب جداري في الظعاين,https://www.rukn-eltatawer.com/qa/grass-wall-al-daayen/,204,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (204 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `grass-wall` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة بناء ملاحق في الظعاين,https://www.rukn-eltatawer.com/qa/annex-building-al-daayen/,225,"critical_thin,template_boilerplate,local_doorway_variant,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (225 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `annex-building` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة بناء استراحات في الظعاين,https://www.rukn-eltatawer.com/qa/majlis-building-al-daayen/,216,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (216 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `majlis-building` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة بناء حمامات خارجية في الظعاين,https://www.rukn-eltatawer.com/qa/outdoor-bathrooms-al-daayen/,230,"critical_thin,template_boilerplate,local_doorway_variant,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (230 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `outdoor-bathrooms` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة بناء مطابخ خارجية في الظعاين,https://www.rukn-eltatawer.com/qa/outdoor-kitchens-al-daayen/,219,"critical_thin,template_boilerplate,local_doorway_variant,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (219 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `outdoor-kitchens` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة بناء مجالس خارجية في الظعاين,https://www.rukn-eltatawer.com/qa/outdoor-majlis-al-daayen/,227,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (227 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `outdoor-majlis` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة بناء أسوار طابوق في الظعاين,https://www.rukn-eltatawer.com/qa/block-fences-al-daayen/,219,"critical_thin,template_boilerplate,local_doorway_variant,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (219 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `block-fences` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة دهانات داخلية في الظعاين,https://www.rukn-eltatawer.com/qa/interior-painting-al-daayen/,212,"critical_thin,template_boilerplate,local_doorway_variant,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (212 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `interior-painting` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة دهانات خارجية في الظعاين,https://www.rukn-eltatawer.com/qa/exterior-painting-al-daayen/,200,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (200 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `exterior-painting` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
