id,type,title,url,slug,word_count,severity,issues,notes,city,service_stem,kind_title,kind_body,is_city_grid,h1_in_body,h2,h3,heading_skeleton_hash,template_cluster_size,cannibal_group_size,unique_token_ratio,similar_to,similar_hamming,images,images_no_alt,internal_links_in_body,placeholders,rank_seo_score,rank_orphan,rank_incoming_links,rank_internal_links,live_http,live_h1_count,live_h1,meta_description_len,canonical,noindex
12642,post,شركة صيانة ودهان بعد التسريبات في الشمال,https://www.rukn-eltatawer.com/qa/post-leak-repaint-maintenance-al-shamal/,post-leak-repaint-maintenance-al-shamal,242,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (242 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `post-leak-repaint-maintenance` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shamal,post-leak-repaint-maintenance,paint,leak,1,0,7,0,cb24e6f8b3f9,905,9,0.596,https://www.rukn-eltatawer.com/qa/waterproofing-al-shamal/ ; https://www.rukn-eltatawer.com/qa/water-pipe-leak-detection-al-shamal/ ; https://www.rukn-eltatawer.com/qa/gas-leak-detection-al-shamal/,3,0,0,2,,0,True,0,0,,,,,,0
12725,post,شركة كهربائي طوارئ 24 ساعة في الدوحة,https://www.rukn-eltatawer.com/qa/24h-emergency-electrician-doha/,24h-emergency-electrician-doha,242,حرجة,critical_thin|template_boilerplate|local_doorway_variant|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (242 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `24h-emergency-electrician` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),doha,24h-emergency-electrician,electric,electric,1,0,7,0,cb24e6f8b3f9,905,9,0.587,https://www.rukn-eltatawer.com/qa/solar-water-heaters-doha/ ; https://www.rukn-eltatawer.com/qa/water-heater-maintenance-doha/,5,0,0,1,,0,True,0,0,,,,,,0
12069,post,شركة تركيب شبكات ري أوتوماتيكية في الدوحة,https://www.rukn-eltatawer.com/qa/automatic-irrigation-doha/,automatic-irrigation-doha,242,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (242 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `automatic-irrigation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),doha,automatic-irrigation,garden,garden,1,0,7,0,cb24e6f8b3f9,905,9,0.604,https://www.rukn-eltatawer.com/qa/artificial-waterfall-doha/ ; https://www.rukn-eltatawer.com/qa/building-renovation-doha/ ; https://www.rukn-eltatawer.com/qa/snake-control-doha/,1,0,0,1,,0,True,0,0,,,,,,0
11813,post,شركة تركيب حجر طبيعي وصناعي في الدوحة,https://www.rukn-eltatawer.com/qa/stone-doha/,stone-doha,242,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (242 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `stone` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),doha,stone,general,leak,1,0,7,0,a6b89d30b159,868,9,0.54,https://www.rukn-eltatawer.com/qa/stove-maintenance-doha/ ; https://www.rukn-eltatawer.com/qa/microwave-maintenance-doha/ ; https://www.rukn-eltatawer.com/qa/dryer-maintenance-doha/,2,0,0,1,,0,True,0,1,,,,,,0
11684,post,شركة معالجة الرطوبة والعفن في الشحانية,https://www.rukn-eltatawer.com/qa/humidity-treatment-al-shahaniya/,humidity-treatment-al-shahaniya,242,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (242 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `humidity-treatment` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shahaniya,humidity-treatment,leak,leak,1,0,7,0,a6b89d30b159,868,9,0.615,https://www.rukn-eltatawer.com/qa/home-plumber-al-shahaniya/,3,0,0,2,,0,True,0,2,,,,,,0
11800,post,شركة تركيب باركيه وأرضيات خشب في الخور,https://www.rukn-eltatawer.com/qa/parquet-al-khor/,parquet-al-khor,242,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (242 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `parquet` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-khor,parquet,general,general,1,0,7,0,cb24e6f8b3f9,905,9,0.523,https://www.rukn-eltatawer.com/qa/ac-relocation-installation-al-khor/ ; https://www.rukn-eltatawer.com/qa/soundproofing-al-khor/ ; https://www.rukn-eltatawer.com/qa/pigeon-spikes-installation-al-khor/,2,0,0,1,,0,True,0,1,,,,,,0
11848,post,شركة تركيب أسقف جبسية / فورسيلنج في الخور,https://www.rukn-eltatawer.com/qa/false-ceiling-al-khor/,false-ceiling-al-khor,242,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (242 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `false-ceiling` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-khor,false-ceiling,paint,paint,1,0,7,0,cb24e6f8b3f9,905,9,0.523,https://www.rukn-eltatawer.com/qa/brickwork-al-khor/ ; https://www.rukn-eltatawer.com/qa/general-maintenance-al-khor/ ; https://www.rukn-eltatawer.com/qa/vacuum-maintenance-al-khor/,0,0,0,1,,0,True,0,1,,,,,,0
11888,post,شركة تركيب زجاج وألوميتال في الخور,https://www.rukn-eltatawer.com/qa/glass-alumetal-al-khor/,glass-alumetal-al-khor,242,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (242 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `glass-alumetal` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-khor,glass-alumetal,general,general,1,0,7,0,cb24e6f8b3f9,905,9,0.513,https://www.rukn-eltatawer.com/qa/kitchen-insulation-al-khor/,3,0,0,1,,0,True,0,1,,,,,,0
12272,post,شركة مكافحة الفئران والقوارض في الخور,https://www.rukn-eltatawer.com/qa/rodent-control-al-khor/,rodent-control-al-khor,242,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (242 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `rodent-control` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-khor,rodent-control,pest,pest,1,0,7,0,cb24e6f8b3f9,905,9,0.551,https://www.rukn-eltatawer.com/qa/snake-control-al-khor/ ; https://www.rukn-eltatawer.com/qa/pigeon-spikes-installation-al-khor/ ; https://www.rukn-eltatawer.com/qa/outdoor-bathrooms-al-khor/,0,0,0,1,,0,True,0,0,,,,,,0
12705,post,شركة تركيب سخانات مياه في أم صلال,https://www.rukn-eltatawer.com/qa/water-heater-installation-umm-salal/,water-heater-installation-umm-salal,242,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (242 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `water-heater-installation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),umm-salal,water-heater-installation,general,leak,1,0,7,0,a6b89d30b159,868,9,0.597,https://www.rukn-eltatawer.com/qa/natural-grass-cutting-umm-salal/ ; https://www.rukn-eltatawer.com/qa/water-pipe-leak-detection-umm-salal/ ; https://www.rukn-eltatawer.com/qa/water-leak-detection-umm-salal/,2,0,0,1,,0,True,0,0,,,,,,0
12247,post,شركة مكافحة النمل الأسود والأحمر في الوكرة,https://www.rukn-eltatawer.com/qa/ant-control-al-wakrah/,ant-control-al-wakrah,242,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (242 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `ant-control` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-wakrah,ant-control,general,leak,1,0,7,0,cb24e6f8b3f9,905,9,0.583,https://www.rukn-eltatawer.com/qa/cockroach-control-al-wakrah/ ; https://www.rukn-eltatawer.com/qa/bed-bug-control-al-wakrah/ ; https://www.rukn-eltatawer.com/qa/lizard-control-al-wakrah/,0,0,0,1,,0,True,0,0,,,,,,0
12698,post,شركة كشف تسريبات مواسير مياه في الشمال,https://www.rukn-eltatawer.com/qa/water-pipe-leak-detection-al-shamal/,water-pipe-leak-detection-al-shamal,242,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (242 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `water-pipe-leak-detection` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shamal,water-pipe-leak-detection,leak,leak,1,0,7,0,cb24e6f8b3f9,905,9,0.596,https://www.rukn-eltatawer.com/qa/waterproofing-al-shamal/ ; https://www.rukn-eltatawer.com/qa/post-leak-repaint-maintenance-al-shamal/ ; https://www.rukn-eltatawer.com/qa/water-leak-detection-al-shamal/,2,0,0,2,,0,True,0,0,,,,,,0
12699,post,شركة كشف تسريبات مواسير مياه في الظعاين,https://www.rukn-eltatawer.com/qa/water-pipe-leak-detection-al-daayen/,water-pipe-leak-detection-al-daayen,242,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (242 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `water-pipe-leak-detection` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-daayen,water-pipe-leak-detection,leak,leak,1,0,7,0,cb24e6f8b3f9,905,9,0.617,https://www.rukn-eltatawer.com/qa/post-leak-repaint-maintenance-al-daayen/ ; https://www.rukn-eltatawer.com/qa/water-leak-detection-al-daayen/ ; https://www.rukn-eltatawer.com/qa/gas-leak-detection-al-daayen/,1,0,0,2,,0,True,0,0,,,,,,0
17408,post,شركة تسليك مجاري في أم صلال والخيسة,https://www.rukn-eltatawer.com/qa/sewerage-company-in-umm-salal/,sewerage-company-in-umm-salal,243,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (243 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `sewerage-company-in` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),umm-salal,sewerage-company-in,plumb,plumb,1,0,7,0,a6b89d30b159,868,9,0.528,https://www.rukn-eltatawer.com/qa/split-ac-maintenance-umm-salal/ ; https://www.rukn-eltatawer.com/qa/windows-installation-umm-salal/ ; https://www.rukn-eltatawer.com/qa/wallpaper-installation-umm-salal/,1,0,0,1,,0,True,0,1,,,,,,0
17339,post,شركة مكافحة النمل الأسود والأحمر في لوسيل,https://www.rukn-eltatawer.com/qa/ant-control-lusail/,ant-control-lusail,243,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (243 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `ant-control` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),lusail,ant-control,general,ac,1,0,7,0,cb24e6f8b3f9,905,9,0.595,https://www.rukn-eltatawer.com/qa/chlorine-disinfection-lusail/ ; https://www.rukn-eltatawer.com/qa/new-central-ac-installation-lusail/ ; https://www.rukn-eltatawer.com/qa/apartment-painting-lusail/,1,0,0,1,,0,True,0,1,,,,,,0
17316,post,شركة تنظيف وتزيين الحدائق في لوسيل,https://www.rukn-eltatawer.com/qa/garden-cleaning-lusail/,garden-cleaning-lusail,243,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (243 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `garden-cleaning` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),lusail,garden-cleaning,clean,ac,1,0,7,0,cb24e6f8b3f9,905,9,0.585,https://www.rukn-eltatawer.com/qa/glass-facade-cleaning-lusail/ ; https://www.rukn-eltatawer.com/qa/curtain-cleaning-lusail/ ; https://www.rukn-eltatawer.com/qa/deep-cleaning-lusail/,2,0,0,1,,0,True,0,1,,,,,,0
17228,post,شركة تنظيف واجهات زجاجية في لوسيل,https://www.rukn-eltatawer.com/qa/glass-facade-cleaning-lusail/,glass-facade-cleaning-lusail,243,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (243 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `glass-facade-cleaning` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),lusail,glass-facade-cleaning,clean,ac,1,0,7,0,cb24e6f8b3f9,905,9,0.585,https://www.rukn-eltatawer.com/qa/curtain-cleaning-lusail/ ; https://www.rukn-eltatawer.com/qa/moquette-cleaning-lusail/ ; https://www.rukn-eltatawer.com/qa/garden-cleaning-lusail/,0,0,0,1,,0,True,0,1,,,,,,0
12805,post,شركة صيانة دكتات التكييف في الدوحة,https://www.rukn-eltatawer.com/qa/ac-duct-maintenance-doha/,ac-duct-maintenance-doha,243,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (243 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `ac-duct-maintenance` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),doha,ac-duct-maintenance,ac,ac,1,0,7,0,cb24e6f8b3f9,905,9,0.585,https://www.rukn-eltatawer.com/qa/ac-freon-refill-doha/ ; https://www.rukn-eltatawer.com/qa/water-pump-maintenance-doha/,2,0,0,2,,0,True,0,0,,,,,,0
12781,post,شركة تعبئة فريون مكيفات في الدوحة,https://www.rukn-eltatawer.com/qa/ac-freon-refill-doha/,ac-freon-refill-doha,243,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (243 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `ac-freon-refill` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),doha,ac-freon-refill,ac,ac,1,0,7,0,cb24e6f8b3f9,905,9,0.585,https://www.rukn-eltatawer.com/qa/ac-duct-maintenance-doha/ ; https://www.rukn-eltatawer.com/qa/water-pump-maintenance-doha/,2,0,0,2,,0,True,0,0,,,,,,0
10964,post,شركة صيانة مكيفات سبليت في الدوحة,https://www.rukn-eltatawer.com/qa/split-ac-maintenance-doha/,split-ac-maintenance-doha,243,حرجة,critical_thin|template_boilerplate|local_doorway_variant|near_duplicate|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (243 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ تشابه SimHash مسافة 1 مع https://www.rukn-eltatawer.com/qa/solar-ac-installation-doha/ ؛ نفس جذع الخدمة `split-ac-maintenance` على 10 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),doha,split-ac-maintenance,ac,ac,1,0,7,0,cb24e6f8b3f9,905,10,0.589,https://www.rukn-eltatawer.com/qa/solar-ac-installation-doha/ ; https://www.rukn-eltatawer.com/qa/cooling-fault-detection-doha/ ; https://www.rukn-eltatawer.com/qa/interior-painting-doha/,1,0,0,2,,0,True,0,2,,,,,,0
10948,post,شركة صيانة سباكة في الدوحة,https://www.rukn-eltatawer.com/qa/plumbing-maintenance-doha/,plumbing-maintenance-doha,243,حرجة,critical_thin|template_boilerplate|local_doorway_variant|near_duplicate|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (243 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ تشابه SimHash مسافة 1 مع https://www.rukn-eltatawer.com/qa/home-plumber-elec-doha/ ؛ نفس جذع الخدمة `plumbing-maintenance` على 10 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),doha,plumbing-maintenance,plumb,plumb,1,0,7,0,cb24e6f8b3f9,905,10,0.602,https://www.rukn-eltatawer.com/qa/home-plumber-elec-doha/ ; https://www.rukn-eltatawer.com/qa/drain-unclogging-doha/ ; https://www.rukn-eltatawer.com/qa/building-renovation-doha/,1,0,0,1,,0,True,0,1,,,,,,0
10860,post,شركة تنظيف مراتب في الدوحة,https://www.rukn-eltatawer.com/qa/mattress-cleaning-doha/,mattress-cleaning-doha,243,حرجة,critical_thin|template_boilerplate|local_doorway_variant|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (243 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `mattress-cleaning` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),doha,mattress-cleaning,clean,leak,1,0,7,0,cb24e6f8b3f9,905,9,0.564,,,0,0,1,,0,True,0,1,,,,,,0
12685,post,شركة سباك منازل في الدوحة,https://www.rukn-eltatawer.com/qa/home-plumber-elec-doha/,home-plumber-elec-doha,243,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (243 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `home-plumber-elec` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),doha,home-plumber-elec,plumb,plumb,1,0,7,0,cb24e6f8b3f9,905,9,0.602,https://www.rukn-eltatawer.com/qa/plumbing-maintenance-doha/ ; https://www.rukn-eltatawer.com/qa/drain-unclogging-doha/ ; https://www.rukn-eltatawer.com/qa/building-renovation-doha/,1,0,0,1,,0,True,0,0,,,,,,0
11749,post,شركة تسليك مجاري في الدوحة,https://www.rukn-eltatawer.com/qa/drain-unclogging-doha/,drain-unclogging-doha,243,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (243 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `drain-unclogging` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),doha,drain-unclogging,plumb,plumb,1,0,7,0,cb24e6f8b3f9,905,9,0.602,https://www.rukn-eltatawer.com/qa/home-plumber-elec-doha/ ; https://www.rukn-eltatawer.com/qa/plumbing-maintenance-doha/ ; https://www.rukn-eltatawer.com/qa/air-purification-doha/,2,0,0,1,,0,True,0,1,,,,,,0
10756,post,شركة تنظيف مجالس في الدوحة,https://www.rukn-eltatawer.com/qa/majlis-cleaning-doha/,majlis-cleaning-doha,243,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (243 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `majlis-cleaning` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),doha,majlis-cleaning,clean,leak,1,0,7,0,cb24e6f8b3f9,905,9,0.564,https://www.rukn-eltatawer.com/qa/marble-polishing-doha/,0,0,0,1,,0,True,0,1,,,,,,0
12776,post,شركة تركيب وحدات تكييف نافذة في الخور,https://www.rukn-eltatawer.com/qa/window-ac-installation-al-khor/,window-ac-installation-al-khor,243,حرجة,critical_thin|template_boilerplate|local_doorway_variant|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (243 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `window-ac-installation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-khor,window-ac-installation,ac,ac,1,0,7,0,cb24e6f8b3f9,905,9,0.587,https://www.rukn-eltatawer.com/qa/ac-duct-maintenance-al-khor/,6,0,0,2,,0,True,0,0,,,,,,0
11170,post,شركة عزل خزانات في الشحانية,https://www.rukn-eltatawer.com/qa/tank-insulation-al-shahaniya/,tank-insulation-al-shahaniya,243,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (243 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `tank-insulation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shahaniya,tank-insulation,insulate,insulate,1,0,7,0,cb24e6f8b3f9,905,9,0.591,https://www.rukn-eltatawer.com/qa/tank-lining-maintenance-al-shahaniya/,3,0,0,2,,0,True,0,2,,,,,,0
12753,post,شركة تركيب وصيانة سخانات مركزية في أم صلال,https://www.rukn-eltatawer.com/qa/central-heater-installation-maintenance-umm-salal/,central-heater-installation-maintenance-umm-salal,243,حرجة,critical_thin|template_boilerplate|local_doorway_variant|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (243 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `central-heater-installation-maintenance` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),umm-salal,central-heater-installation-maintenance,general,leak,1,0,7,0,cb24e6f8b3f9,905,9,0.546,https://www.rukn-eltatawer.com/qa/solar-systems-installation-umm-salal/,5,0,0,1,,0,True,0,0,,,,,,0
10871,post,شركة تنظيف أرضيات رخام وجلي رخام في الخور,https://www.rukn-eltatawer.com/qa/marble-polishing-al-khor/,marble-polishing-al-khor,243,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (243 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `marble-polishing` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-khor,marble-polishing,clean,clean,1,0,7,0,cb24e6f8b3f9,905,9,0.53,https://www.rukn-eltatawer.com/qa/villa-cleaning-al-khor/ ; https://www.rukn-eltatawer.com/qa/chimney-cleaning-al-khor/ ; https://www.rukn-eltatawer.com/qa/curtain-cleaning-al-khor/,0,0,0,1,,0,True,0,1,,,,,,0
